,price,fuel,gear,mileage,hp
30215,4.12,Gasoline,Manual,23.1 ,67.04 
30216,2.2,Gasoline,Manual,21.1 ,73.9 
30217,7.5,Gasoline,Manual,22.54 ,88.73 
30218,9.0,Gasoline,Manual,19.87 ,83.8 
30219,5.3,Gasoline,Manual,17.01 ,121.3 
30220,1.8,Electric/Gasoline,Automatic,19.3 ,73.9 
30221,10.5,Gasoline,Automatic,15.1 ,152.87 
30222,3.1,Diesel,Manual,15.37 ,73 
30223,1.75,Diesel,Manual,0.0 ,62 
30224,9.0,Diesel,Automatic,17.0 ,108.5 
30225,4.25,Gasoline,Manual,20.4 ,81.80 
30226,2.15,Diesel,Automatic,17.21 ,100 
30227,4.0,Gasoline,Manual,19.1 ,85.8 
30228,4.4,Diesel,Manual,20.3 ,84 
30229,5.1,Diesel,Manual,20.89 ,81.80 
30230,2.2,Gasoline,Manual,17.92 ,62.1 
30231,5.25,Gasoline,Automatic,21.21 ,81.80 
30232,2.35,Gasoline,Manual,18.6 ,79.4 
30233,1.8,Diesel,Manual,15.42 ,70 
30234,5.3,Diesel,Manual,23.9 ,126.2 
30235,2.05,Gasoline,Manual,17.21 ,100 
30236,8.15,Gasoline,Manual,23.65 ,88.5 
30237,1.69,Diesel,Automatic,20.0 ,68 
30238,nan,Diesel,Manual,nan,nan
30239,3.15,Diesel,Manual,19.02 ,67.05 
30240,16.0,Gasoline,Manual,15.97 ,258 
30241,2.7,Diesel,Automatic,26.6 km/kg,58.16 
30242,5.75,Gasoline,Manual,15.96 ,63 
30243,6.25,Diesel,Manual,21.21 ,81.80 
30244,2.99,Gasoline,Manual,25.8 ,98.6 
30245,4.5,Diesel,Manual,25.17 ,53.3 
30246,10.5,Diesel,Manual,23.7 ,98.6 
30247,2.6,Diesel,Manual,19.81 ,68.05 
30248,6.1,Diesel,Manual,24.3 ,88.5 
30249,3.3,Diesel,Manual,24.04 ,67 
30250,1.02,Gasoline,Automatic,17.3 km/kg,57.5 
30251,2.5,Diesel,Manual,21.1 ,55.2 
30252,1.9,Gasoline,Manual,23.03 ,69 
30253,25.9,Gasoline,Automatic,17.9 ,136 
30254,7.5,Gasoline,Automatic,12.99 ,100.6 
30255,5.45,Electric,Automatic,19.69 ,67.04 
30256,4.75,Gasoline,Manual,25.32 ,77 
30257,4.25,Diesel,Manual,19.1 ,85.8 
30258,2.25,Diesel,Manual,20.92 ,67.1 
30259,6.0,Gasoline,Manual,12.99 ,100.57 
30260,7.5,Gasoline,Automatic,17.8 ,117.3 
30261,2.1,Gasoline,Automatic,22.07 ,73.9 
30262,5.25,Gasoline,Manual,13.6 ,63 
30263,2.65,Gasoline,Manual,23.01 ,67 
30264,3.0,Diesel,Manual,20.51 ,67.04 
30265,3.0,Diesel,Automatic,13.58 ,72.4 
30266,6.5,Gasoline,Manual,26.0 ,98.6 
30267,3.0,Gasoline,Manual,21.9 ,88.76 
30268,4.0,Gasoline,Manual,18.15 ,82 
30269,6.6,Gasoline,Manual,20.77 ,88.8 
30270,1.3,Gasoline,Manual,19.7 ,46.3 
30271,5.0,Gasoline,Manual,28.4 ,74.02 
30272,6.2,Gasoline,Manual,26.59 ,74 
30273,8.9,Gasoline,Manual,25.5 ,98.6 
30274,2.72,Gasoline,Manual,20.54 ,103.6 
30275,6.5,Gasoline,Manual,22.54 ,88.73 
30276,2.3,Gasoline,Manual,16.95 ,97.7 
30277,3.4,Gasoline,Manual,23.95 ,67.05 
30278,2.0,Diesel,Automatic,14.7 ,76 
30279,2.7,Gasoline,Manual,23.01 ,67 
30280,9.8,Gasoline,Manual,17.3 ,121 
30281,7.5,Gasoline,Manual,15.96 ,63 
30282,9.7,Gasoline,Manual,15.4 ,120 
30283,10.85,Gasoline,Manual,16.0 ,140 
30284,2.5,Gasoline,Manual,21.1 ,85.80 
30285,3.25,Gasoline,Manual,17.5 ,85.8 
30286,2.8,Gasoline,Manual,16.6 ,85 
30287,7.5,Gasoline,Manual,20.77 ,88.8 
30288,1.5,Gasoline,Manual,18.9 ,67 
30289,7.25,Gasoline,Manual,15.1 ,140 
30290,4.9,Gasoline,Manual,17.5 ,nan
30291,4.86,Gasoline,Manual,18.6 ,81.83 
30292,1.1,Gasoline,Manual,14.2 ,92 
30293,3.0,Gasoline,Manual,18.2 ,82.4 
30294,9.5,Diesel,Manual,17.01 ,121.3 
30295,4.75,Diesel,Manual,18.9 ,81.86 
30296,75.0,Gasoline,Manual,18.9 ,67.1 
30297,3.8,Gasoline,Manual,25.32 ,77 
30298,6.4,Gasoline,Automatic,15.04 ,103.2 
30299,6.8,Gasoline,Manual,20.14 ,81.86 
30300,5.0,Gasoline,Manual,26.59 ,74 
30301,2.5,Gasoline,Manual,17.8 ,68 
30302,6.5,Diesel,Manual,18.6 ,81.83 
30303,4.0,Gasoline,Manual,16.8 ,116.3 
30304,1.79,Gasoline,Automatic,15.6 ,70 
30305,3.15,Gasoline,Automatic,20.36 ,78.9 
30306,8.0,Gasoline,Automatic,14.0 ,138.1 
30307,4.0,Electric/Gasoline,Manual,14.4 ,65 
30308,8.0,CNG,Automatic,19.67 ,126.2 
30309,5.5,Gasoline,Manual,18.1 ,88.7 
30310,6.5,Gasoline,Manual,16.5 ,70 
30311,1.83,CNG,Automatic,17.0 ,71 
30312,5.0,Electric/Gasoline,Manual,17.8 ,75 
30313,1.9,Diesel,Automatic,25.44 ,57.6 
30314,4.95,Gasoline,Manual,22.32 ,126.32 
30315,4.9,Gasoline,Manual,20.45 ,83.8 
30316,5.5,Gasoline,Automatic,11.57 ,138.1 
30317,6.5,Gasoline,Manual,22.54 ,88.73 
30318,7.76,Gasoline,Manual,21.04 ,83.8 
30319,6.35,Gasoline,Manual,18.6 ,81.83 
30320,3.0,Gasoline,Manual,25.17 ,53.3 
30321,3.8,Gasoline,Manual,26.6 km/kg,58.16 
30322,6.75,Gasoline,Manual,21.4 ,83.1 
30323,9.0,Gasoline,Manual,21.38 ,88.7 
30324,7.5,Gasoline,Manual,12.99 ,100 
30325,12.99,Gasoline,Manual,14.74 ,270.9 
30326,1.1,Gasoline,Manual,16.8 ,34.2 
30327,3.91,Gasoline,Manual,18.2 ,82.5 
30328,12.7,Electric/Gasoline,Manual,25.6 ,97.9 
30329,4.5,Electric/Gasoline,Manual,15.4 ,120 
30330,7.9,Electric/Gasoline,Manual,16.0 ,215 
30331,2.45,Gasoline,Manual,25.0 km/kg,82 
30332,1.7,Gasoline,Manual,21.1 ,85.80 
30333,9.25,Gasoline,Manual,21.38 ,88.7 
30334,14.5,Diesel,Manual,13.68 ,147.8 
30335,9.5,Gasoline,Automatic,18.1 ,105.94 
30336,2.75,Diesel,Manual,24.7 ,47.3 
30337,8.2,Diesel,Manual,15.5 ,86.7 
30338,5.25,Gasoline,Manual,16.8 ,116.4 
30339,4.0,Gasoline,Manual,23.1 ,67.04 
30340,2.5,Gasoline,Manual,23.57 ,70 
30341,3.0,Gasoline,Manual,25.17 ,53.3 
30342,4.25,Gasoline,Automatic,28.4 ,74 
30343,5.49,Gasoline,Manual,28.09 ,88.5 
30344,7.0,Gasoline,Manual,12.8 ,102 
30345,4.6,Diesel,Automatic,20.85 ,83.14 
30346,7.3,Gasoline,Automatic,28.4 ,74.02 
30347,2.5,Diesel,Automatic,21.1 ,55.2 
30348,4.5,Diesel,Automatic,25.8 ,98.6 
30349,3.99,Diesel,Automatic,19.33 ,138.1 
30350,1.5,Diesel,Automatic,20.0 ,68 
30351,3.49,Diesel,Manual,20.14 ,88.8 
30352,4.8,Diesel,Automatic,18.6 ,81.83 
30353,3.59,Diesel,Automatic,19.1 ,81.86 
30354,2.8,Gasoline,Manual,24.7 ,47.3 
30355,2.0,Diesel,Automatic,13.6 ,63 
30356,3.5,Gasoline,Automatic,23.1 ,67.04 
30357,6.95,Gasoline,Manual,12.8 ,102 
30358,3.19,Diesel,Automatic,18.2 ,82.5 
30359,5.99,Gasoline,Manual,22.32 ,126.32 
30360,1.75,Gasoline,Manual,26.2 km/kg,58.2 
30361,3.2,Diesel,Automatic,14.8 ,80 
30362,6.0,Diesel,Manual,18.49 ,100 
30363,3.9,Diesel,Manual,18.2 ,82.5 
30364,6.5,Diesel,Manual,21.19 ,88.73 
30365,1.45,Diesel,Manual,17.3 km/kg,57.5 
30366,2.5,Diesel,Automatic,11.57 ,138.1 
30367,nan,Diesel,Manual,nan,nan
30368,2.5,Gasoline,Manual,24.7 ,47.3 
30369,7.85,Diesel,Manual,21.5 ,108.5 
30370,1.35,Diesel,Manual,18.1 ,110 
30371,4.6,Electric,,20.85 ,83.14 
30372,9.82,Gasoline,Automatic,15.4 ,75 
30373,5.25,Gasoline,Manual,25.2 ,74 
30374,6.5,Gasoline,Manual,20.45 ,83.8 
30375,2.7,Diesel,Automatic,18.6 ,85.8 
30376,8.14,Diesel,Manual,25.5 ,98.6 
30377,2.9,Diesel,Automatic,20.51 ,67.04 
30378,4.3,Diesel,Automatic,20.51 ,67 
30379,4.0,Diesel,Manual,23.4 ,74 
30380,5.5,Gasoline,Manual,15.4 ,75 
30381,8.1,Electric,Automatic,21.01 ,81.80 
30382,3.6,Gasoline,Automatic,23.84 ,84 
30383,6.75,Diesel,Manual,21.4 ,83.1 
30384,6.75,Gasoline,Automatic,16.5 ,70 
30385,2.8,Gasoline,Manual,15.5 ,103.3 
30386,2.25,Diesel,Manual,18.9 ,82 
30387,3.21,Diesel,Automatic,24.7 ,47.3 
30388,4.25,Gasoline,Manual,19.01 ,108.45 
30389,14.0,Gasoline,Manual,16.0 ,140 
30390,5.8,Diesel,Automatic,22.54 ,88.73 
30391,4.0,Gasoline,Manual,19.64 ,108.45 
30392,5.75,Gasoline,Manual,17.0 ,73.75 
30393,5.0,Diesel,Automatic,13.93 ,138.1 
30394,3.9,Gasoline,Manual,16.78 ,88.73 
30395,5.5,Gasoline,Manual,19.01 ,108.45 
30396,2.45,Diesel,Manual,25.44 ,56.3 
30397,5.75,Gasoline,Manual,20.85 ,83.14 
30398,1.5,Gasoline,Manual,17.92 ,62.1 
30399,7.25,Diesel,Manual,24.3 ,88.5 
30400,3.0,Gasoline,Manual,23.01 ,67 
30401,3.1,Gasoline,Automatic,24.7 ,47.3 
30402,9.5,Gasoline,Manual,21.7 ,98.96 
30403,8.5,Diesel,Automatic,15.4 ,120 
30404,5.0,Diesel,Manual,18.9 km/kg,81.86 
30405,2.0,Diesel,Manual,16.8 ,34.2 
30406,3.95,Gasoline,Manual,24.0 ,73.97 
30407,2.95,Diesel,Manual,20.63 ,67 
30408,4.8,Diesel,Automatic,20.34 ,103.2 
30409,12.0,Gasoline,Automatic,11.5 ,171 
30410,4.75,Gasoline,Manual,19.87 ,83.8 
30411,5.15,Diesel,Automatic,25.4 ,73.97 
30412,13.3,Gasoline,Manual,19.67 ,126.2 
30413,7.0,Gasoline,Manual,21.01 ,81.80 
30414,5.7,Gasoline,Manual,22.27 ,108.6 
30415,6.5,Diesel,Manual,20.4 ,108.45 
30416,2.49,Gasoline,Manual,21.1 ,55.2 
30417,5.15,Gasoline,Automatic,23.84 ,83.83 
30418,8.7,Gasoline,Manual,23.0 ,98.96 
30419,5.5,Gasoline,Manual,22.54 ,88.76 
30420,4.5,Gasoline,Manual,19.1 ,85.8 
30421,6.65,Gasoline,Manual,17.4 ,117.3 
30422,3.0,Diesel,Manual,13.6 ,63 
30423,8.5,Diesel,Manual,23.7 ,88.76 
30424,2.0,Diesel,Manual,18.8 ,90 
30425,3.8,Gasoline,Manual,22.95 ,74 
30426,1.3,Diesel,Manual,18.2 ,67.1 
30427,6.0,Diesel,Automatic,26.59 ,74 
30428,4.0,Gasoline,Automatic,15.4 ,120 
30429,3.0,Gasoline,Manual,18.15 ,82 
30430,2.65,Diesel,Manual,20.36 ,78.9 
30431,19.99,Gasoline,Manual,19.59 ,184 
30432,9.5,Diesel,Manual,16.55 ,105 
30433,3.0,Diesel,Manual,24.4 ,71.01 
30434,3.5,Diesel,Manual,25.17 ,53.3 
30435,6.0,Diesel,Manual,15.1 ,140 
30436,3.8,Diesel,Manual,22.9 ,74 
30437,2.25,Gasoline,Manual,15.0 ,90 
30438,14.5,Diesel,Manual,20.0 ,136 
30439,7.49,Gasoline,Manual,25.5 ,98.6 
30440,7.5,Gasoline,Manual,18.49 ,100 
30441,6.0,Gasoline,Manual,12.05 ,120 
30442,6.5,Diesel,Manual,25.1 ,88.5 
30443,2.1,Diesel,Manual,20.36 ,78.9 
30444,3.0,Gasoline,Automatic,24.0 ,70 
30445,9.05,Diesel,Manual,17.0 ,121.31 
30446,14.0,Diesel,Manual,9.74 ,208 
30447,4.15,Diesel,Manual,20.45 ,83.8 
30448,4.25,Gasoline,Manual,21.5 ,81.80 
30449,1.25,Gasoline,Manual,18.6 ,79.4 
30450,11.95,Gasoline,Manual,17.0 ,121.3 
30451,6.2,Gasoline,Manual,22.54 ,88.73 
30452,3.89,Diesel,Manual,19.1 ,82 
30453,2.24,Electric,Automatic,20.92 ,67.1 
30454,2.8,Gasoline,Manual,11.96 ,80 
30455,55.0,Gasoline,Manual,21.79 ,67.05 
30456,5.7,Gasoline,Manual,21.4 ,83.1 
30457,1.62,Gasoline,Manual,15.37 ,73 
30458,16.5,Diesel,Manual,13.68 ,147.8 
30459,6.6,Gasoline,Manual,26.1 ,99.23 
30460,3.68,Gasoline,Manual,15.37 ,73 
30461,4.49,Gasoline,Manual,28.09 ,88.5 
30462,2.0,Gasoline,Manual,19.7 ,46.3 
30463,2.2,Gasoline,Manual,24.7 ,47.3 
30464,2.75,Gasoline,Manual,25.17 ,53.3 
30465,1.2,Gasoline,Manual,14.0 ,35 
30466,6.35,Diesel,Manual,24.3 ,88.5 
30467,2.49,Gasoline,Manual,14.0 ,102 
30468,16.0,Gasoline,Manual,15.1 ,152.87 
30469,6.5,Diesel,Manual,18.6 ,81.83 
30470,3.6,Diesel,Manual,23.1 ,67.04 
30471,5.0,Diesel,Manual,21.66 ,108.62 
30472,8.35,Gasoline,Manual,19.0 ,88.76 
30473,1.2,Gasoline,Manual,18.9 ,67.1 
30474,5.3,Diesel,Manual,26.59 ,74 
30475,7.5,Diesel,Manual,22.0 ,81.80 
30476,2.84,Diesel,Manual,19.3 ,73.9 
30477,3.55,Gasoline,Manual,16.78 ,88.73 
30478,1.9,Gasoline,Manual,16.1 ,88.2 
30479,3.5,Gasoline,Manual,19.49 ,67.04 
30480,7.9,Gasoline,Manual,28.4 ,74.02 
30481,10.4,Gasoline,Manual,19.01 ,103.2 
30482,2.75,Gasoline,Manual,23.08 ,63.1 
30483,3.5,Gasoline,Manual,23.84 ,84 
30484,3.0,Gasoline,Manual,15.37 ,73 
30485,6.5,Gasoline,Manual,21.21 ,81.80 
30486,2.99,Gasoline,Manual,16.95 ,97.6 
30487,3.5,Gasoline,Manual,25.8 ,98.6 
30488,4.1,Gasoline,Manual,20.51 ,67 
30489,12.9,Gasoline,Manual,19.5 ,141 
30490,70.0,Gasoline,Manual,19.7 ,46.3 
30491,9.5,Gasoline,Manual,9.9 ,271.72 
30492,40.0,Gasoline,Manual,9.52 ,313 
30493,6.7,Gasoline,Manual,15.9 ,120.69 
30494,2.75,Gasoline,Manual,21.1 ,55.2 
30495,2.1,Gasoline,Manual,18.6 ,79.4 
30496,3.42,Gasoline,Manual,18.16 ,86.8 
30497,4.25,Gasoline,Manual,23.1 ,67.04 
30498,5.3,Gasoline,Manual,19.02 ,67.05 
30499,4.5,Gasoline,Manual,14.09 ,99.6 
30500,2.7,Gasoline,Manual,24.7 ,47.3 
30501,4.0,Gasoline,Manual,21.79 ,67.05 
30502,8.5,Gasoline,Manual,14.1 ,147.94 
30503,7.5,Gasoline,Manual,17.4 ,81.86 
30504,2.35,Gasoline,Manual,23.2 ,73.94 
30505,3.15,Gasoline,Manual,20.36 ,78.9 
30506,2.7,Gasoline,Manual,21.1 ,55.2 
30507,3.4,Gasoline,Manual,20.36 ,78.9 
30508,2.5,Gasoline,Manual,13.5 ,130 
30509,5.65,Gasoline,Manual,20.3 ,112.44 
30510,2.5,Diesel,Manual,20.36 ,78.9 
30511,6.7,Diesel,Automatic,28.09 ,88.5 
30512,3.6,Diesel,Automatic,20.14 ,88.8 
30513,3.15,Diesel,Automatic,22.74 ,47.3 
30514,21.0,Gasoline,Automatic,14.94 ,241.4 
30515,3.55,Diesel,Automatic,20.45 ,83.8 
30516,2.5,Diesel,Automatic,25.83 ,99 
30517,4.6,Gasoline,Automatic,18.44 ,75 
30518,4.15,Diesel,Automatic,12.8 ,102 
30519,2.25,Diesel,Automatic,30.46 km/kg,47.3 
30520,1.8,Diesel,Automatic,21.12 ,88.8 
30521,9.25,Gasoline,Automatic,24.3 ,88.5 
30522,2.4,Gasoline,Automatic,23.95 ,67.05 
30523,1.7,Gasoline,Automatic,19.7 ,46.3 
30524,12.5,Diesel,Automatic,16.55 ,140 
30525,4.0,Diesel,Automatic,25.2 ,74 
30526,2.99,Diesel,Automatic,17.0 ,118 
30527,5.5,Gasoline,Automatic,21.19 ,88.73 
30528,7.1,Gasoline,Manual,18.6 ,81.83 
30529,5.65,Diesel,Manual,19.69 ,67.04 
30530,3.75,Gasoline,Manual,20.51 ,67.04 
30531,3.25,Gasoline,Manual,19.09 ,69.01 
30532,4.0,Gasoline,Manual,17.0 ,118 
30533,3.8,Gasoline,Manual,21.79 ,67.05 
30534,3.49,Gasoline,Manual,20.71 ,53.64 
30535,5.5,Gasoline,Manual,20.45 ,83.8 
30536,8.3,Gasoline,Manual,28.4 ,74 
30537,4.6,Gasoline,Manual,20.51 ,67 
30538,1.27,Gasoline,Manual,17.92 ,62.1 
30539,2.3,Gasoline,Manual,15.6 ,70 
30540,1.25,Gasoline,Manual,18.0 ,62 
30541,9.35,Gasoline,Manual,21.38 ,88.7 
30542,5.5,Gasoline,Manual,17.01 ,121.3 
30543,4.4,Gasoline,Manual,20.89 ,81.80 
30544,80.0,Gasoline,Manual,17.3 ,64 
30545,5.1,Gasoline,Manual,28.4 ,74 
30546,1.4,Gasoline,Manual,17.92 ,62.1 
30547,5.65,Gasoline,Manual,16.02 ,93.7 
30548,2.5,Gasoline,Manual,20.36 ,78.9 
30549,4.7,Gasoline,Manual,23.59 ,67.06 
30550,4.25,Gasoline,Manual,18.6 ,81.83 
30551,3.19,Gasoline,Automatic,25.8 ,98.6 
30552,99.0,Gasoline,Manual,18.0 ,62 
30553,2.8,Diesel,Manual,22.95 ,74 
30554,4.2,Gasoline,Manual,20.51 ,67.04 
30555,4.0,Diesel,Manual,14.0 ,112 
30556,1.65,Gasoline,Manual,19.7 ,46.3 
30557,nan,Gasoline,Manual,nan,nan
30558,15.0,Gasoline,Manual,15.1 ,152.87 
30559,4.0,Diesel,Manual,13.7 ,88.8 
30560,2.4,Gasoline,Manual,22.74 ,47.3 
30561,2.35,Gasoline,Manual,27.3 ,98.6 
30562,5.5,Diesel,Manual,17.0 ,108.5 
30563,7.8,Gasoline,Manual,22.0 ,81.80 
30564,19.5,Gasoline,Manual,13.68 ,147.51 
30565,6.2,Gasoline,Manual,15.8 ,110 
30566,5.5,Diesel,Automatic,25.4 ,73.97 
30567,2.2,Diesel,Automatic,18.9 ,67.1 
30568,5.0,Gasoline,Manual,19.64 ,108.45 
30569,4.3,Diesel,Manual,22.3 ,53.26 
30570,80.0,Diesel,Manual,19.7 ,46.3 
30571,2.4,Diesel,Manual,18.9 ,67 
30572,7.2,Diesel,Manual,28.4 ,74.02 
30573,2.0,Gasoline,Manual,25.44 ,56.3 
30574,1.9,Gasoline,Manual,25.44 ,57.6 
30575,33.0,Gasoline,Automatic,19.59 ,187.74 
30576,6.4,Gasoline,Manual,22.0 ,81.80 
30577,5.0,Gasoline,Manual,24.04 ,67 
30578,2.35,Diesel,Manual,22.74 ,47.3 
30579,5.5,Gasoline,Manual,25.83 ,99 
30580,2.15,Gasoline,Manual,20.0 ,68.05 
30581,6.7,Gasoline,Manual,12.05 ,120 
30582,3.3,Gasoline,Manual,24.04 ,67 
30583,5.5,Diesel,Manual,15.3 ,83.83 
30584,4.0,Gasoline,Manual,13.6 ,63 
30585,5.25,Diesel,Manual,21.21 ,81.80 
30586,3.8,Gasoline,Manual,24.0 ,70 
30587,3.5,Gasoline,Manual,21.64 ,84.8 
30588,5.25,Gasoline,Automatic,19.3 ,73.9 
30589,5.4,Gasoline,Manual,18.1 ,88.7 
30590,2.9,Gasoline,Manual,18.9 ,67.1 
30591,2.15,Diesel,Manual,23.01 ,67 
30592,25.0,Diesel,Manual,17.05 ,184 
30593,7.9,Gasoline,Manual,15.96 ,62.1 
30594,4.5,Gasoline,Automatic,18.7 ,88.7 
30595,3.5,Gasoline,Manual,20.51 ,67.04 
30596,3.5,Gasoline,Manual,22.9 ,74 
30597,7.35,Gasoline,Manual,24.3 ,88.5 
30598,4.45,Diesel,Manual,22.32 ,126.32 
30599,6.8,Gasoline,Manual,25.0 ,113.42 
30600,3.25,Diesel,Automatic,20.51 ,67.04 
30601,2.1,Gasoline,Manual,21.1 ,55.2 
30602,2.85,Diesel,Manual,18.3 ,nan
30603,6.0,Gasoline,Manual,22.54 ,88.73 
30604,9.0,Gasoline,Manual,19.6 ,108.45 
30605,6.0,Gasoline,Manual,19.01 ,108.45 
30606,2.2,Gasoline,Manual,25.0 ,69 
30607,2.9,Gasoline,Manual,13.2 ,94 
30608,4.65,Diesel,Manual,25.2 ,74 
30609,24.8,Gasoline,Automatic,14.24 ,174.5 
30610,4.1,Gasoline,Manual,16.8 ,138.03 
30611,8.1,Gasoline,Manual,28.4 ,74.02 
30612,2.0,Gasoline,Manual,21.1 ,55.2 
30613,3.5,Gasoline,Manual,20.51 ,67.04 
30614,31.0,Gasoline,Manual,15.73 ,174.33 
30615,16.0,Gasoline,Manual,12.55 ,168.5 
30616,8.75,Gasoline,Manual,21.56 ,103.25 
30617,4.15,Gasoline,Automatic,19.83 ,67 
30618,1.75,Diesel,Manual,20.4 ,91.7 
30619,2.5,Gasoline,Manual,22.74 ,47.3 
30620,2.65,Gasoline,Manual,20.36 ,78.9 
30621,2.35,Gasoline,Manual,20.0 ,68.05 
30622,7.85,Gasoline,Manual,26.1 ,99.23 
30623,88.0,Diesel,Manual,18.2 ,64 
30624,1.75,Gasoline,Manual,19.81 ,68.05 
30625,12.5,Gasoline,Manual,11.5 ,169 
30626,2.95,Gasoline,Manual,18.5 ,86.8 
30627,8.5,Gasoline,Manual,16.0 ,140 
30628,4.2,Diesel,Manual,24.4 ,71 
30629,6.0,Gasoline,Manual,18.6 ,81.86 
30630,5.1,Diesel,Manual,18.49 ,100 
30631,13.5,Diesel,Automatic,14.84 ,167.62 
30632,20.0,Diesel,Manual,15.04 ,183 
30633,4.5,Gasoline,Automatic,23.59 ,67.06 
30634,23.75,Gasoline,Manual,16.09 ,184 
30635,2.0,Gasoline,Manual,20.36 ,78.9 
30636,1.5,Diesel,Manual,16.6 ,68 
30637,3.8,Diesel,Manual,17.01 ,121.3 
30638,15.0,Gasoline,Manual,12.55 ,168.5 
30639,3.25,Diesel,Manual,23.84 ,84 
30640,4.5,Gasoline,Manual,19.1 ,82 
30641,3.5,Gasoline,Manual,23.1 ,67.04 
30642,6.8,Gasoline,Manual,20.14 ,81.86 
30643,6.8,Diesel,Manual,19.3 ,73.9 
30644,2.0,Electric,Automatic,17.5 ,85.8 
30645,5.0,Diesel,Manual,15.63 ,110.4 
30646,3.5,Gasoline,Manual,18.9 ,67.1 
30647,3.0,Gasoline,Manual,17.8 ,nan
30648,10.0,Gasoline,Manual,15.1 ,140 
30649,1.95,Gasoline,Manual,20.3 ,75 
30650,5.3,Gasoline,Manual,25.1 ,98.6 
30651,5.1,Gasoline,Manual,18.16 ,86.8 
30652,6.25,Diesel,Manual,18.9 ,81.86 
30653,4.15,Gasoline,Manual,24.0 ,70 
30654,3.25,Gasoline,Manual,12.05 ,120 
30655,2.89,Gasoline,Manual,28.4 ,74 
30656,28.99,Gasoline,Manual,10.2 ,308 
30657,8.0,Gasoline,Manual,24.3 ,88.5 
30658,4.3,Gasoline,Manual,20.54 ,103.6 
30659,6.0,Gasoline,Manual,17.3 ,117.3 
30660,4.5,Gasoline,Manual,26.59 ,74 
30661,7.9,Diesel,Manual,18.6 ,81.83 
30662,3.95,Gasoline,Manual,15.0 ,105 
30663,9.52,Gasoline,Manual,23.0 ,98.96 
30664,6.4,Gasoline,Manual,19.87 ,83.8 
30665,1.25,Gasoline,Manual,13.9 ,103.2 
30666,4.5,Diesel,Automatic,20.45 ,83.8 
30667,9.5,Diesel,Automatic,17.0 ,121.3 
30668,2.25,Diesel,Automatic,17.0 ,70 
30669,5.0,Gasoline,Automatic,26.0 ,98.6 
30670,5.4,Diesel,Automatic,18.6 ,81.83 
30671,4.58,Gasoline,Automatic,28.4 ,74 
30672,80.0,Gasoline,Automatic,19.7 ,35 
30673,8.5,Gasoline,Automatic,21.7 ,98.96 
30674,3.5,Electric/Gasoline,Automatic,14.0 ,112 
30675,5.0,Diesel,Automatic,25.2 ,74 
30676,1.29,Gasoline,Automatic,19.0 ,67.1 
30677,4.0,Gasoline,Automatic,12.2 ,105.3 
30678,19.0,Diesel,Automatic,16.55 ,147.51 
30679,2.0,Diesel,Automatic,19.0 ,85.8 
30680,3.0,Gasoline,Automatic,23.01 ,67 
30681,2.2,Diesel,Automatic,18.9 ,67.1 
30682,4.25,Gasoline,Manual,23.59 ,67.04 
30683,4.7,Diesel,Automatic,23.84 ,84 
30684,1.65,Diesel,Automatic,18.0 ,62 
30685,5.1,Gasoline,Automatic,20.52 ,81.80 
30686,4.5,Diesel,Manual,22.95 ,74 
30687,7.8,Electric/Gasoline,Automatic,24.4 ,98.63 
30688,5.3,Gasoline,Automatic,20.73 ,91.1 
30689,5.0,Gasoline,Automatic,22.77 ,98.59 
30690,10.25,Gasoline,Automatic,11.72 ,194.3 
30691,4.5,Diesel,Automatic,20.52 ,81.80 
30692,15.0,Diesel,Manual,13.68 ,147.8 
30693,3.5,Electric/Gasoline,Automatic,27.28 ,69 
30694,1.6,Diesel,Automatic,18.9 ,67.1 
30695,5.5,Gasoline,Automatic,23.65 ,88.5 
30696,2.5,Diesel,Manual,25.44 ,57.6 
30697,3.8,Diesel,Automatic,15.6 ,116.3 
30698,2.85,Gasoline,Manual,19.0 ,66.1 
30699,6.95,Diesel,Automatic,28.09 ,88.5 
30700,3.75,Diesel,Automatic,20.51 ,67.04 
30701,3.4,Gasoline,Automatic,23.95 ,67.1 
30702,3.0,Diesel,Automatic,25.17 ,53.3 
30703,2.15,Electric/Gasoline,Automatic,21.1 ,55.2 
30704,3.9,Gasoline,Automatic,23.84 ,84 
30705,75.0,Diesel,Automatic,15.5 ,nan
30706,1.5,Electric,Automatic,13.45 km/kg,62.1 
30707,1.11,Diesel,Automatic,21.79 ,67.05 
30708,1.25,Gasoline,Automatic,14.0 ,64 
30709,11.5,Diesel,Automatic,15.4 ,120 
30710,7.5,Gasoline,Automatic,17.4 ,117.3 
30711,3.5,Diesel,Automatic,19.02 ,67.05 
30712,1.39,Diesel,Automatic,18.0 ,62 
30713,4.8,Gasoline,Automatic,25.2 ,74 
30714,5.95,Gasoline,Automatic,10.5 ,120 
30715,5.75,Diesel,Automatic,19.01 ,108.5 
30716,1.75,Electric/Gasoline,Automatic,19.7 ,46.3 
30717,4.75,Gasoline,Automatic,18.9 ,82 
30718,2.8,Gasoline,Automatic,21.5 ,88.8 
30719,3.75,Gasoline,Manual,19.64 ,108.45 
30720,3.9,Gasoline,Manual,22.9 ,74 
30721,5.75,Electric,,19.83 ,67 
30722,6.75,Gasoline,Manual,25.4 ,73.97 
30723,3.5,Gasoline,Manual,21.64 ,84.8 
30724,5.99,Gasoline,Manual,20.3 ,84 
30725,4.25,Gasoline,Manual,25.8 ,98.6 
